Start,Finish,Duration,Age,Dialogue/Interaction_unit,Number,CDS,Utterance_type,Participant,Language,Initiation,Response_yes,Transcription,TCH_Language,
26594.27846,26594.81252,0.534059,18,226,9,0,Sem,TCH,TCH,0,1,"Papa, mama",,"225.9.CH.Sem.""Papa, mama""RY"
26595.39302,26603.13687,7.743855,18,226,10,1,Imit,S2,Rus,0,1,,,225.10.CDS.Imit.S2.Rus.RY
26603.4039,26604.58812,1.184218,18,226,11,0,Sem,TCH,TCH,0,1,"Mama, papa, Nanja",,"225.11.CH.Sem.""Mama, papa, Nanja""RY"
26605.62141,26606.39927,0.777868,18,226,12,1,Excl,S2,Rus,0,1,,,225.12.CDS.Excl.S2.Rus.RY
26606.63147,26607.60671,0.975238,18,226,13,0,Voc,TCH,TCH,0,1,,,225.13.CH.Voc.RY
26608.45424,26610.0332,1.578957,18,226,14,1,Decl,S2,Rus,0,0,,,225.14.CDS.Decl.S2.Rus.RN
26610.0332,26610.95039,0.917188,18,227,1,0,Sem,TCH,TCH,1,1,Papa,,"226.1.CH.Sem.""Papa""Init"
26612.63383,26616.89469,4.260862,18,227,2,1,Imit,S2,Rus,0,0,,,226.2.CDS.Imit.S2.Rus.RN
26619.1122,26620.90014,1.787936,18,228,1,0,Voc,TCH,TCH,1,1,,,227.1.CH.Voc.Init
26621.89859,26622.45007,0.551474,18,228,2,1,Imit,S2,Rus,0,0,,,227.2.CDS.Imit.S2.Rus.RN
26622.4907,26625.77052,3.279819,18,229,1,0,Icon,TCH,TCH,1,1,"(""elefant"")",,"228.1.CH.Icon.(""elefant"")Init"
26790.12136,26791.19528,1.073922,18,229,2,1,Decl,S2,Rus,0,1,,,228.2.CDS.Decl.S2.Rus.RY
26791.54939,26792.24018,0.690793,18,229,3,0,Voc,TCH,TCH,0,0,,,228.3.CH.Voc.RN
26955.45905,26957.08444,1.625396,18,230,1,0,Voc,TCH,TCH,1,1,,,229.1.CH.Voc.Init
26957.21215,26958.26866,1.056508,18,230,2,1,Imit,S2,Rus,0,0,,,229.2.CDS.Imit.S2.Rus.RN
26971.89878,26973.05977,1.160997,18,231,1,0,Sem,TCH,TCH,1,1,"Schuhe, Schuhe",De,"230.1.CH.Sem.""Schuhe, Schuhe""Init"
26973.11782,26974.66776,1.549932,18,231,2,1,Decl,S3,De,0,0,,,230.2.CDS.Decl.S3.De.RN
26978.17977,26982.80635,4.626576,18,232,1,1,Excl,S3,De,1,1,,,231.1.CDS.Excl.S3.De.Init
27045.57569,27046.88181,1.306122,18,232,2,0,Imit,TCH,TCH,0,1,,,231.2.CH.Imit.RY
27046.95147,27047.4449,0.493424,18,232,3,1,Decl,S3,De,0,0,,,231.3.CDS.Decl.S3.De.RN
27093.74549,27095.33605,1.590566,18,233,1,0,Voc,TCH,TCH,1,1,,,232.1.CH.Voc.Init
27095.33605,27097.88444,2.54839,18,233,2,1,Imit,S3,De,0,0,,,232.2.CDS.Imit.S3.De.RN
27101.73896,27102.91157,1.172608,18,234,1,0,Sem,TCH,TCH,1,1,Baba,Rus,"233.1.CH.Sem.""Baba""Init"
27105.042,27106.29007,1.248073,18,234,2,1,Decl,S2,Rus,0,0,,,233.2.CDS.Decl.S2.Rus.RN
27106.94603,27108.25215,1.306122,18,235,1,0,Voc,TCH,TCH,1,1,,,234.1.CH.Voc.Init
27133.32971,27135.01315,1.683447,18,235,2,1,Imit,S3,De,0,1,,,234.2.CDS.Imit.S3.De.RY
27135.0654,27135.71556,0.650159,18,235,3,0,Sem,TCH,TCH,0,1,Baba,Rus,"234.3.CH.Sem.""Baba!""RY"
27145.3112,27146.30386,0.992653,18,235,4,1,Decl,S2,Rus,0,1,,,234.4.CDS.Decl.S2.Rus.RY
27146.61152,27147.92925,1.317733,18,235,5,0,Icon,TCH,TCH,0,1,"(""dog breathing"")",,"234.5.CH.Icon.(""dog breathing"").RY"
27160.49125,27161.16463,0.673379,18,235,6,1,Decl,S2,Rus,0,1,,,234.6.CDS.Decl.S2.Rus.RY
27161.42005,27162.11664,0.696599,18,235,7,0,Sem,TCH,TCH,0,1,Baba,Rus,"234.7.CH.Sem.""Baba""RY"
27165.07719,27165.95374,0.876553,18,235,8,1,Decl,S2,Rus,0,0,,,234.8.CDS.Decl.S2.Rus.RN
27166.05243,27166.84771,0.795284,18,236,1,1,Interr,S2,Rus,1,1,,,235.1.CDS.Interr.S2.Rus.Init
27181.32535,27182.03937,0.714014,18,236,2,0,Sem,TCH,TCH,0,1,Papa,,"235.2.CH.Sem.""Papa""RY"
27182.03937,27183.10168,1.062313,18,236,3,1,Imit,S2,Rus,0,1,,,235.3.CDS.Imit.S2.Rus.RY
27184.91864,27185.31918,0.400545,18,236,4,0,Voc,TCH,TCH,0,1,,,235.4.CH.Voc.RY
27186.21315,27187.33352,1.120363,18,236,5,1,Imit,S2,Rus,0,1,,,235.5.CDS.Imit.S2.Rus.RY
27254.09088,27255.09515,1.004263,18,236,6,0,Voc,TCH,TCH,0,0,,,235.6.CH.Voc.RN
27259.55338,27260.23256,0.679183,18,237,1,0,Voc,TCH,TCH,1,1,,,236.1.CH.Voc.Init
27262.06113,27262.75773,0.696598,18,237,2,1,Imit,S2,Rus,0,0,,,236.2.CDS.Imit.S2.Rus.RN
27266.34522,27267.33787,0.992653,18,238,1,0,Sem,TCH,TCH,1,1,Mama,,"237.1.CH.Sem.""Mama""Init"
27267.50621,27268.08091,0.574694,18,238,2,1,Imit,S2,Rus,0,0,,,237.2.CDS.Imit.S2.Rus.RN
27268.13315,27268.57433,0.441179,18,239,1,0,Sem,TCH,TCH,1,1,"Papa, papa",,"238.1.CH.Sem.""Papa, Papa""Init"
27323.15864,27324.07002,0.911384,18,239,2,1,Decl,S2,Rus,0,1,,,238.2.CDS.Decl.S2.Rus.RY
27324.35447,27324.9698,0.615329,18,239,3,0,Sem,TCH,TCH,0,1,"Papa, papa",,"238.3.CH.Sem.""Papa. papa, papa""RY"
27370.42286,27371.54903,1.126168,18,239,4,1,Imit,S2,Rus,0,1,,,238.4.CDS.Imit.S2.Rus.RY
27373.22086,27374.03937,0.818503,18,239,5,0,Sem,TCH,TCH,0,0,Papa,,"238.5.CH.Sem.""Papa""RN"
27424.85624,27426.41778,1.561542,18,240,1,0,Voc,TCH,TCH,1,1,,,239.1.CH.Voc.Init
27427.63102,27429.77306,2.142041,18,240,2,1,Imit,S2,Rus,0,1,,,239.2.CDS.Imit.S2.Rus.RY
27435.21234,27437.81297,2.600635,18,240,3,0,Sem,TCH,TCH,0,1,Bomba,,"239.3.CH.Sem.""Bomba"".RY"
27437.93488,27440.01887,2.083991,18,240,4,1,Imit,S2,Rus,0,1,,,239.4.CDS.Imit.S2.Rus.RY
27440.09433,27442.19574,2.101406,18,240,5,0,Sem,TCH,TCH,0,1,Papa,,"239.5.CH.Sem.""Papa""RY"
27483.41696,27484.09034,0.673379,18,240,6,1,Imit,S2,Rus,0,1,,,239.6.CDS.Imit.S2.Rus.RY
27484.1542,27484.76952,0.615329,18,240,7,0,Icon,TCH,TCH,0,1,"(""sleeping"")",,"239.7.CH.Icon.(""sleeping"")RY"
27487.4166,27488.33379,0.917188,18,240,8,1,Decl,S2,Rus,0,1,,,239.8.CDS.Decl.S2.Rus.RY
27488.94331,27489.7444,0.801088,18,240,9,0,Sem,TCH,TCH,0,1,Papa,,"239.9.CH.Sem.""Papa""RY"
27490.11592,27490.9112,0.795284,18,240,10,1,Decl,S2,Rus,0,1,,,239.10.CDS.Decl.S2.Rus.RY
27491.28272,27491.78195,0.499229,18,240,11,0,Voc,TCH,TCH,0,1,,,239.11.CH.Voc.RY
27492.66431,27493.37832,0.714014,18,240,12,1,Interr,S2,Rus,0,1,,,239.12.CDS.Interr.S2.Rus.RY
27494.77152,27496.46077,1.689252,18,240,13,0,Sem,TCH,TCH,0,1,Da,Rus,"239.13.CH.Sem.""Da!""RY"
27497.1922,27498.76535,1.573151,18,240,14,1,Excl,S2,Rus,0,1,,,239.14.CDS.Excl.S2.Rus.RY
27499.08463,27500.73324,1.648617,18,240,15,0,Sem,TCH,TCH,0,1,Papa,,"239.15.CH.Sem.""Papa""RY"
27505.86485,27506.3873,0.522449,18,240,16,1,Decl,S2,Rus,0,1,,,239.16.CDS.Decl.S2.Rus.RY
27506.79365,27508.18685,1.393197,18,240,17,0,Sem,TCH,TCH,0,1,Papa,,"239.17.CH.Sem.""Papa""RY"
27508.27392,27508.68608,0.412154,18,240,18,1,Decl,S2,Rus,0,1,,,239.18.CDS.Decl.S2.Rus.RY
27515.75075,27517.02785,1.277098,18,240,19,0,Icon,TCH,TCH,0,1,Njam-njam,,"239.19.CH.Icon.""Njam-njam""RY"
27519.71556,27520.5805,0.864943,18,240,20,1,Interr,S2,Rus,0,1,,,239.20.CDS.Interr.S2.Rus.RY
27520.62694,27521.41642,0.789478,18,240,21,0,Sem,TCH,TCH,0,1,Ja,De,"239.21.CH.Sem.""Ja""RY"
27522.04916,27522.75157,0.702404,18,240,22,1,Interr,S2,Rus,0,0,,,239.22.CDS.Interr.S2.Rus.RN
27523.17533,27524.95166,1.776326,18,241,1,0,Voc,TCH,TCH,1,1,,,240.1.CH.Voc.Init
27525.66567,27526.46676,0.801088,18,241,2,1,Interr,S2,Rus,0,0,,,240.2.CDS.Interr.S2.Rus.RN
27530.14132,27532.77098,2.62966,18,242,1,0,Voc,TCH,TCH,1,1,,,241.1.CH.Voc.Init
27538.6166,27538.98231,0.365714,18,242,2,1,Imit,S2,Rus,0,0,,,241.2.CDS.Imit.S2.Rus.RN
27539.37705,27540.37551,0.998458,18,243,1,0,Sem,TCH,TCH,1,1,Papa,,"242.1.CH.Sem.""Papa""Init"
27573.88191,27574.95583,1.073923,18,243,2,1,Decl,S3,De,0,0,,,242.2.CDS.Decl.S3.De.RN
27575.65243,27576.32581,0.673379,18,244,1,1,Imper,S3,De,1,1,,,243.1.CDS.Imper.S3.De.Init
27590.54222,27591.74966,1.207438,18,244,2,0,Sem,TCH,TCH,0,1,"Papa, papa",,"243.2.CH.Sem.""Papa, Pape""RY"
27592.05732,27593.57243,1.515102,18,244,3,1,Interr,S3,De,0,0,,,243.3.CDS.Interr.S3.De.RN
27675.42277,27676.40962,0.986849,18,245,1,0,Sem,TCH,TCH,1,1,Papa,,"244.1.CH.Sem.""Papa""Init"
27677.41968,27678.65034,1.230657,18,245,2,1,Interr,S3,De,0,1,,,244.2.CDS.Interr.S3.De.RY
27693.63882,27695.53705,1.898231,18,245,3,0,Voc,TCH,TCH,0,1,,,244.3.CH.Voc.RY
27698.83429,27700.38422,1.549932,18,245,4,1,Excl,S3,De,0,1,,,244.4.CDS.Excl.S3.De.RY
27701.20853,27702.28825,1.079728,18,245,5,0,Voc,TCH,TCH,0,1,,,244.5.CH.Voc.RY
27717.65986,27718.77442,1.114558,18,245,6,1,Excl,S3,De,0,1,,,244.6.CDS.Excl.S3.De.RY
27718.98921,27719.68581,0.696599,18,245,7,0,Voc,TCH,TCH,0,1,,,244.7.CH.Voc.RY
27724.3356,27724.75356,0.417959,18,245,8,1,Imit,S3,De,0,1,,,244.8.CDS.Imit.S3.De.RY
27725.0264,27725.67075,0.644353,18,245,9,0,Sem,TCH,TCH,0,1,"Djadi, djadi",Rus,"244.9.CH.Sem.""Djadi, djadi""RY"
27726.01905,27726.41379,0.394739,18,245,10,1,Interr,S3,De,0,1,,,244.10.CDS.Interr.S3.De.RY
27726.61116,27727.42386,0.812699,18,245,11,0,Sem,TCH,TCH,0,1,Djadi,Rus,"244.11.CH.Sem.""Djadja""RY"
27727.7083,27728.57324,0.864944,18,245,12,1,Interr,S3,De,0,1,,,244.12.CDS.Interr.S3.De.RY
27728.74739,27729.2176,0.470204,18,245,13,0,Voc,TCH,TCH,0,1,,,244.13.CH.Voc.RY
27730.12898,27732.56127,2.43229,18,245,14,1,Interr,S3,De,0,1,,,244.14.CDS.Interr.S3.De.RY
27732.80508,27733.44943,0.644354,18,245,15,0,Voc,TCH,TCH,0,0,,,244.15.CH.Voc.RN
27734.3434,27735.25479,0.911384,18,246,1,1,Excl,S5,De,1,1,,,245.1.CDS.Excl.S5.De.Init
27745.29742,27746.01143,0.714014,18,246,2,0,Voc,TCH,TCH,0,1,,,245.2.CH.Voc.RY
27746.08109,27746.49324,0.412155,18,246,3,1,Decl,S5,De,0,0,,,245.3.CDS.Decl.S5.De.RN
27747.12599,27747.51492,0.388935,18,247,1,1,Interr,S5,De,1,1,,,246.1.CDS.Interr.S5.De.Init
27748.37406,27749.2332,0.859138,18,247,2,0,Voc,TCH,TCH,0,1,,,246.2.CH.Voc.RY
27878.94567,27880.69878,1.753107,18,247,3,1,Decl,S5,De,0,1,,,246.3.CDS.Decl.S5.De.RY
27881.8888,27882.37642,0.487619,18,247,4,0,Voc,TCH,TCH,0,1,,,246.4.CH.Voc.RY
27884.51846,27885.36018,0.841723,18,247,5,1,Interr,S5,De,0,0,,,246.5.CDS.Interr.S5.De.RN
27896.94113,27898.85678,1.915646,18,248,1,0,Voc,TCH,TCH,1,1,,,247.1.CH.Voc.Init
27901.49225,27902.46748,0.975238,18,248,2,1,Interr,S2,Rus,0,1,,,247.2.CDS.Interr.S2.Rus.RY
27903.0712,27903.84327,0.772063,18,248,3,0,Sem,TCH,TCH,0,1,Nanja,,"247.3.CH.Sem.""Nanja""RY"
27904.13932,27904.42957,0.290249,18,248,4,1,Interr,S2,Rus,0,0,,,247.4.CDS.Interr.S2.Rus.RN
27904.42957,27905.11456,0.684989,18,249,1,0,Voc,TCH,TCH,1,1,,,248.1.CH.Voc.Init
27915.44163,27916.93932,1.497687,18,249,2,1,Imper,S2,Rus,0,0,,,248.2.CDS.Imper.S2.Rus.RN
27916.93932,27918.04227,1.102948,18,250,1,1,Imper,S2,Rus,1,1,,,249.1.CDS.Imper.S2.Rus.Init
27919.63283,27920.88671,1.253878,18,250,2,0,Voc,TCH,TCH,0,1,,,249.2.CH.Voc.RY
27921.21179,27922.80816,1.596372,18,250,3,1,Decl,S2,Rus,0,1,,,249.3.CDS.Decl.S2.Rus.RY
28012.55329,28015.18875,2.635465,18,250,4,0,Sem,TCH,TCH,0,1,Djadi,Rus,"249.3.CH.Sem.""Djadi""RY"
28015.60091,28017.02893,1.428027,18,250,5,1,Valid,S2,Rus,0,1,,,249.4.CDS.Valid.S2.Rus.RY
28051.49315,28052.4742,0.981043,18,250,6,0,Voc,TCH,TCH,0,1,,,249.5.CH.Voc.RY
28053.79773,28055.23157,1.433833,18,250,7,1,Icon,S2,Rus,0,1,..sobachka av-av,,"249.6.CDS.Icon.""...sobachka av-av""S2.Rus.RY"
28055.2664,28055.7424,0.476009,18,250,8,0,Voc,TCH,TCH,0,1,,,249.7.CH.Voc.RY
28056.71764,28057.66386,0.946213,18,250,9,1,Interr,S2,Rus,0,1,,,249.8.CDS.Interr.S2.Rus.RY
28057.7161,28058.20952,0.493424,18,250,10,0,Sem,TCH,TCH,0,0,Ja,De,"249.9.CH.Sem.""Ja""RN"
28058.39528,28058.92934,0.534059,18,251,1,1,Decl,S2,Rus,1,1,,,250.1.CDS.Decl.S2.Rus.Init
28060.28191,28062.02921,1.747301,18,251,2,0,Voc,TCH,TCH,0,1,,,250.2.CH.Voc.RY
28067.49751,28069.16354,1.666031,18,251,3,1,Interr,S2,Rus,0,0,,,250.3.CDS.Interr.S2.Rus.RN
28071.82803,28072.66975,0.841724,18,252,1,0,Sem,TCH,TCH,1,1,Baba,Rus,"251.1.CH.Sem.""Baba"".Init"
28075.09624,28075.67674,0.580499,18,252,2,1,Decl,S2,Rus,0,0,,,251.2.CDS.Decl.S2.Rus.RN
28092.68535,28094.89705,2.211701,18,253,1,0,Voc,TCH,TCH,1,1,,,252.1.CH.Voc.Init
28095.05379,28096.04064,0.986848,18,253,2,1,Decl,S2,Rus,0,1,,,252.2.CDS.Decl.S2.Rus.RY
28097.34676,28099.13469,1.787937,18,253,3,0,Voc,TCH,TCH,0,0,,,252.3.CH.Voc.RN
28170.26903,28170.97143,0.702404,18,254,1,0,Sem,TCH,TCH,1,1,Papa,,"253.1.CH.Sem.""Papa""Init"
28171.12816,28172.2137,1.085533,18,254,2,1,Decl,S2,Rus,0,1,,,253.2.CDS.Decl.S2.Rus.RY
28185.42585,28186.03537,0.609524,18,254,3,0,Voc,TCH,TCH,0,1,,,253.3.CH.Voc.RY
28191.43982,28192.2351,0.795283,18,254,4,1,Imit,S2,Rus,0,1,,,253.4.CDS.Imit.S2.Rus.RY
28197.52345,28197.87755,0.354104,18,254,5,0,Voc,TCH,TCH,0,1,,,253.5.CH.Voc.RY
28223.36726,28224.28444,0.917188,18,254,6,1,Imper,S2,Rus,0,1,,,253.6.CDS.Imper.S2.Rus.RY
28224.75465,28226.29878,1.544127,18,254,7,0,Voc,TCH,TCH,0,1,,,253.7.CH.Voc.RY
28231.94122,28232.77714,0.835919,18,254,8,1,Interr,S2,Rus,0,1,,,253.8.CDS.Interr.S2.Rus.RY
28232.77714,28233.81624,1.039093,18,254,9,0,Sem,TCH,TCH,0,1,Djadi,Rus,"253.9.CH.Sem.""Djadi""RY"
28240.86349,28241.69941,0.835918,18,254,10,1,Decl,S2,Rus,0,1,,,253.10.CDS.Decl.S2.Rus.RY
28244.68898,28245.96608,1.277097,18,254,11,0,Sem,TCH,TCH,0,1,Kaka,,"253.11.CH.Sem.""Kaka""RY"
28246.07637,28247.14449,1.068118,18,254,12,1,Interr,S2,Rus,0,1,,,253.12.CDS.Interr.S2.Rus.RY
28247.52762,28249.11238,1.584762,18,254,13,0,Voc,TCH,TCH,0,1,,,253.13.CH.Voc.RY
28254.87674,28255.81134,0.934603,18,254,14,1,Interr,S2,Rus,0,1,,,253.14.CDS.Interr.S2.Rus.RY
28257.46576,28258.54549,1.079728,18,254,15,0,Sem,TCH,TCH,0,1,Papa,,"253.15.CH.Sem.""Papa!""RY"
28262.81796,28264.18213,1.364173,18,254,16,1,Interr,S2,Rus,0,1,,,253.16.CDS.Interr.S2.Rus.RY
28264.722,28265.38957,0.667574,18,254,17,0,Sem,TCH,TCH,0,1,Papa,,"253.17.CH.Sem.""Papa""RY"
28265.47664,28266.15583,0.679184,18,254,18,1,Imper,S2,Rus,0,0,,,253.18.CDS.Imper.S2.Rus.RN
28270.12644,28271.18875,1.062313,18,255,1,1,Sing,S2,Rus,1,1,,,254.1.CDS.Sing.S2.Rus.Init
28271.80408,28272.46005,0.655963,18,255,2,0,Sem,TCH,TCH,0,1,"Nanja, Nanja",,"254.2.CH.Sem.""Nanja, Nanja""RY"
28273.3366,28274.30603,0.969433,18,255,3,1,Imit,S2,Rus,0,1,,,254.3.CDS.Imit.S2.Rus.RY
28274.56145,28275.0781,0.516644,18,255,4,0,Sem,TCH,TCH,0,1,Ka(rty),Rus,"254.3.CH.Sem.""Karty""RY"
28276.46549,28277.85869,1.393197,18,255,5,1,Decl,S2,Rus,0,1,,,254.4.CDS.Decl.S2.Rus.RY
28285.13234,28287.19311,2.060771,18,255,6,0,Sem,TCH,TCH,0,1,Ka(rty),Rus,"254.5.CH.Sem.""Karty""RY"
28291.29723,28292.89941,1.602176,18,255,7,1,Imit,S2,Rus,0,0,,,254.6.CDS.Imit.S2.Rus.RN
28293.60181,28294.90794,1.306123,18,256,1,0,Sem,TCH,TCH,1,1,Papa,,"255.1.CH.Sem.""Papa""Init"
28298.50703,28299.56934,1.062313,18,256,2,1,Decl,S2,Rus,0,1,,,255.2.CDS.Decl.S2.Rus.RY
28300.85225,28302.05968,1.207438,18,256,3,0,Voc,TCH,TCH,0,1,,,255.3.CH.Voc.RY
28302.74467,28303.3542,0.609524,18,256,4,1,Valid,S2,Rus,0,1,,,255.4.CDS.Valid.S2.Rus.RY
28303.41805,28304.12045,0.702404,18,256,5,0,Sem,TCH,TCH,0,1,Papa,,"255.5.CH.Sem.""Papa""RY"
28322.41778,28323.18404,0.766258,18,256,6,1,Decl,S2,Rus,0,0,,,255.6.CDS.Decl.S2.Rus.RN
28324.16508,28325.74984,1.584762,18,257,1,1,Interr,S2,Rus,1,1,,,256.1.CDS.Interr.S2.Rus.Init.
28326.2781,28326.76571,0.487619,18,257,2,0,Voc,TCH,TCH,0,1,,,256.2.CH.Voc.RY
28327.23592,28327.68871,0.452789,18,257,3,1,Sing,S2,Rus,0,1,,,256.3.CDS.Sing.S2.Rus.RY
28330.45188,28331.12526,0.673379,18,257,4,0,Voc,TCH,TCH,0,1,,,256.4.CH.Voc.RY
28332.87837,28334.5502,1.671837,18,257,5,1,Excl,S2,Rus,0,1,,,256.5.CDS.Excl.S2.Rus.RY
28339.56571,28340.79637,1.230658,18,257,6,0,Voc,TCH,TCH,0,1,,,256.6.CH.Voc.RY
28341.08662,28341.49878,0.412155,18,257,7,1,Interr,S2,Rus,0,1,,,256.7.CDS.Interr.S2.Rus.RY
28344.6741,28349.56771,4.893606,18,257,8,0,Voc,TCH,TCH,0,1,,,256.8.CH.Voc.RY
28349.56771,28350.24109,0.673378,18,257,9,1,Decl,S2,Rus,0,1,,,256.9.CDS.Decl.S2.Rus.RY
28353.80535,28354.6703,0.864944,18,257,10,0,Voc,TCH,TCH,0,1,,,256.10.CH.Voc.RY
28355.3727,28357.24771,1.875012,18,257,11,1,Valid,S2,Rus,0,1,,,256.11.CDS.Valid.S2.Rus.RY
28359.14594,28360.16762,1.021678,18,257,12,0,Voc,TCH,TCH,0,1,,,256.12.CH.Voc.RY
28361.88009,28362.58249,0.702403,18,257,13,1,Valid,S2,Rus,0,1,,,256.13.CDS.Valid.S2.Rus.RY
28363.11655,28363.92925,0.812699,18,257,14,0,Voc,TCH,TCH,0,1,,,256.14.CH.Voc.RY
28365.17152,28365.62431,0.452789,18,257,15,1,Imit,S2,Rus,0,1,,,256.15.CDS.Imit.S2.Rus.RY
28365.90295,28366.5415,0.638549,18,257,16,0,Voc,TCH,TCH,0,1,,,256.16.CH.Voc.RY
28370.98812,28372.30005,1.311927,18,257,17,1,Decl,S2,Rus,0,1,,,256.17.CDS.Decl.S2.Rus.RY
28372.66576,28373.28109,0.615328,18,257,18,0,Voc,TCH,TCH,0,1,,,256.18.CH.Voc.RY
28375.27801,28376.07909,0.801088,18,257,19,1,Valid,S2,Rus,0,0,,,256.19.CDS.Valid.S2.Rus.RN
28376.31129,28377.08336,0.772063,18,258,1,0,Sem,TCH,TCH,1,1,Kate,,"257.1.CH.Sem.""Kate""Init"
28378.37787,28378.88871,0.510839,18,258,2,1,Decl,S2,Rus,0,1,,,257.2.CDS.Decl.S2.Rus.RY
28382.33687,28383.41079,1.073923,18,258,3,0,Sem,TCH,TCH,0,1,Kate,,"257.3.CH.Sem.""Kate""RY"
28387.32336,28388.09542,0.772064,18,258,4,1,Interr,S2,Rus,0,1,,,257.4.CDS.Interr.S2.Rus.RY
28388.27537,28388.97197,0.696599,18,258,5,0,Sem,TCH,TCH,0,0,Katja,,"257.5.CH.Sem.""Katia""RN"
28420.05769,28420.92844,0.870748,18,259,1,0,Voc,TCH,TCH,1,1,,,258.1.CH.Voc.Init
28420.92844,28422.55383,1.625397,18,259,2,1,Imper,S2,Rus,0,1,,,258.2.CDS.Imper.S2.Rus.RY
28422.95438,28423.48263,0.528254,18,259,3,0,Voc,TCH,TCH,0,1,,,258.3.CH.Voc.RY
28423.48263,28424.10957,0.626939,18,259,4,1,Interr,S3,De,0,1,,,258.4.CDS.Interr.S3.De.RY
28429.0322,28429.92036,0.888163,18,259,5,0,Voc,TCH,TCH,0,1,,,258.5.CH.Voc.RY
28592.19882,28592.7503,0.551474,18,259,6,1,Interr,S3,De,0,1,,,258.6.CDS.Interr.S3.De.RY
28593.95773,28594.67755,0.719819,18,259,7,0,Sem,TCH,TCH,0,1,Nadine dai,Rus,"258.7.CH.Sem.""Nadine dai!""RY"
28594.70077,28597.44073,2.739955,18,259,8,1,Interr,S3,De,0,1,,,258.8.CDS.Interr.S3.De.RY
28598.67138,28600.11683,1.445442,18,259,9,0,Sem,TCH,TCH,0,1,Da,Rus,"258.9.CH.Sem.""Da""RY"
28601.5971,28602.84517,1.248072,18,259,10,1,Imit,S3,De,0,0,,,258.10.CDS.Imit.S3.De.RN
28603.32118,28603.91909,0.597914,18,260,1,1,Interr,S3,De,1,1,,,259.1.CDS.Interr.S3.De.Init
28605.68381,28607.37306,1.689251,18,260,2,0,Sem,TCH,TCH,0,1,"Dai, dai",Rus,"259.2.CH.Sem.""Dai, dai""RY"
28607.73297,28608.26122,0.528253,18,260,3,1,Interr,S3,De,0,1,,,259.3.CDS.Interr.S3.De.RY
28608.64435,28609.15519,0.510839,18,260,4,0,Voc,TCH,TCH,0,1,,,259.4.CH.Voc.RY
28609.36998,28609.67184,0.30186,18,260,5,1,Interr,S3,De,0,1,,,259.5.CDS.Interr.S3.De.RY
28623.33098,28624.81125,1.480272,18,260,6,0,Sem,TCH,TCH,0,1,"Dai, dai",Rus,"259.6.CH.Sem.""Dai, dai""RY"
28626.47147,28627.46413,0.992653,18,260,7,1,Interr,S3,De,0,1,,,259.7.CDS.Interr.S3.De.RY
28627.52218,28627.99819,0.476009,18,260,8,0,Voc,TCH,TCH,0,1,,,259.8.CH.Voc.RY
28628.49161,28629.13016,0.638549,18,260,9,1,Interr,S3,De,0,0,,,259.9.CDS.Interr.S3.De.RN
28629.79773,28630.12862,0.330885,18,261,1,0,Sem,TCH,TCH,1,1,Eta,Rus,"260.1.CH.Sem.""Eta""Init"
28630.61624,28632.04426,1.428027,18,261,2,1,Interr,S3,De,0,1,,,260.2.CDS.Interr.S3.De.RY
28632.40417,28633.06594,0.661769,18,261,3,0,Sem,TCH,TCH,0,1,Eta,Rus,"260.3.CH.Sem.""(t) eta""RY"
28633.86703,28635.51565,1.648617,18,261,4,1,Interr,S3,De,0,0,,,260.4.CDS.Interr.S3.De.RN
28636.32254,28636.85079,0.528254,18,262,1,0,Voc,TCH,TCH,1,1,,,261.1.CH.Voc.Init
28652.6868,28653.81297,1.126168,18,262,2,1,Valid,S2,Rus,0,1,,,261.2.CDS.Valid.S2.Rus.RY
28654.39927,28654.99138,0.592109,18,262,3,0,Voc,TCH,TCH,0,1,,,261.3.CH.Voc.RY
28656.84318,28657.40045,0.557279,18,262,4,1,Interr,S2,Rus,0,1,,,261.4.CDS.Interr.S2.Rus.RY
28658.76463,28659.25225,0.487619,18,262,5,0,Voc,TCH,TCH,0,1,,,261.5.CH.Voc.RY
28726.51465,28727.32154,0.806893,18,262,6,1,Decl,S2,Rus,0,1,,,261.6.CDS.Decl.S2.Rus.RY
28727.8556,28728.28517,0.429569,18,262,7,0,Voc,TCH,TCH,0,0,,,261.7.CH.Voc.RN
28730.16018,28730.63039,0.470204,18,263,1,0,Icon,TCH,TCH,1,1,"Djadi (""sleeping"")",Rus,"262.1.CH.Icon.""Djadi, (""sleeping"")Init"
28731.32118,28731.98295,0.661769,18,263,2,1,Decl,S2,Rus,0,1,,,262.2.CDS.Decl.S2.Rus.RY
28738.9141,28739.44236,0.528254,18,263,3,0,Voc,TCH,TCH,0,1,,,262.3.CH.Voc.RY
28739.97642,28740.52209,0.545669,18,263,4,1,Excl,S2,Rus,0,0,,,262.4.CDS.Excl.S2.Rus.RN
28743.26785,28743.92381,0.655964,18,264,1,0,Sem,TCH,TCH,1,1,Mama,,"263.1.CH.Sem.""Mama""Init"
28799.75039,28801.3932,1.642812,18,264,2,1,Interr,S2,Rus,0,1,,,263.2.CDS.Interr.S2.Rus.RY
28801.3932,28801.99692,0.603719,18,264,3,0,Voc,TCH,TCH,0,1,,,263.3.CH.Voc.RY
28804.39438,28805.02132,0.626939,18,264,4,1,Interr,S2,Rus,0,0,,,263.4.CDS.Interr.S2.Rus.RN
28805.13161,28806.1707,1.039093,18,265,1,1,Interr,S3,De,1,1,,,264.1.CDS.Interr.S3.De.Init
